request_number,scope,variant,sample_id,dataset,provider,model,attempt,status,http_status,error_type,error_message,input_tokens,cache_hit_input_tokens,cache_miss_input_tokens,output_tokens,total_tokens,latency_ms,estimated_cost_usd,requested_at_utc,completed_at_utc
270,pilot,B,fiqa_sa-train-000155,fiqa_sa,upstage,solar-pro3,1,success,200,,,159,0,159,3,162,399.62,2.565e-05,2026-07-21T02:56:07.264932+00:00,2026-07-21T02:56:07.664529+00:00
271,pilot,B,fiqa_sa-train-000174,fiqa_sa,upstage,solar-pro3,1,success,200,,,158,0,158,3,161,396.0,2.55e-05,2026-07-21T02:56:07.978023+00:00,2026-07-21T02:56:08.373801+00:00
272,pilot,B,fiqa_sa-train-000176,fiqa_sa,upstage,solar-pro3,1,success,200,,,151,0,151,3,154,403.58,2.445e-05,2026-07-21T02:56:08.687314+00:00,2026-07-21T02:56:09.090635+00:00
273,pilot,B,fiqa_sa-train-000181,fiqa_sa,upstage,solar-pro3,1,success,200,,,155,0,155,3,158,390.59,2.505e-05,2026-07-21T02:56:09.405343+00:00,2026-07-21T02:56:09.795986+00:00
274,pilot,B,fiqa_sa-train-000183,fiqa_sa,upstage,solar-pro3,1,success,200,,,149,0,149,3,152,484.24,2.415e-05,2026-07-21T02:56:10.109683+00:00,2026-07-21T02:56:10.594045+00:00
275,pilot,B,fiqa_sa-train-000203,fiqa_sa,upstage,solar-pro3,1,success,200,,,150,0,150,3,153,459.92,2.43e-05,2026-07-21T02:56:10.908279+00:00,2026-07-21T02:56:11.368554+00:00
276,pilot,B,fiqa_sa-train-000205,fiqa_sa,upstage,solar-pro3,1,success,200,,,148,0,148,3,151,386.79,2.4e-05,2026-07-21T02:56:11.681573+00:00,2026-07-21T02:56:12.069101+00:00
277,pilot,B,fiqa_sa-train-000206,fiqa_sa,upstage,solar-pro3,1,success,200,,,161,0,161,3,164,399.57,2.595e-05,2026-07-21T02:56:12.381989+00:00,2026-07-21T02:56:12.781029+00:00
278,pilot,B,fiqa_sa-train-000210,fiqa_sa,upstage,solar-pro3,1,success,200,,,154,0,154,3,157,388.36,2.49e-05,2026-07-21T02:56:13.095352+00:00,2026-07-21T02:56:13.484651+00:00
279,pilot,B,fiqa_sa-train-000234,fiqa_sa,upstage,solar-pro3,1,success,200,,,150,0,150,3,153,388.81,2.43e-05,2026-07-21T02:56:13.798437+00:00,2026-07-21T02:56:14.186775+00:00
280,pilot,B,fiqa_sa-train-000239,fiqa_sa,upstage,solar-pro3,1,success,200,,,150,0,150,3,153,390.57,2.43e-05,2026-07-21T02:56:14.500689+00:00,2026-07-21T02:56:14.891353+00:00
281,pilot,B,fiqa_sa-train-000247,fiqa_sa,upstage,solar-pro3,1,success,200,,,153,0,153,3,156,407.29,2.475e-05,2026-07-21T02:56:15.206186+00:00,2026-07-21T02:56:15.613582+00:00
282,pilot,B,fiqa_sa-train-000254,fiqa_sa,upstage,solar-pro3,1,success,200,,,156,0,156,3,159,390.91,2.52e-05,2026-07-21T02:56:15.926591+00:00,2026-07-21T02:56:16.317705+00:00
283,pilot,B,fiqa_sa-train-000259,fiqa_sa,upstage,solar-pro3,1,success,200,,,157,0,157,3,160,945.55,2.535e-05,2026-07-21T02:56:16.632139+00:00,2026-07-21T02:56:17.578173+00:00
284,pilot,B,fiqa_sa-train-000262,fiqa_sa,upstage,solar-pro3,1,success,200,,,159,0,159,3,162,400.77,2.565e-05,2026-07-21T02:56:17.892220+00:00,2026-07-21T02:56:18.293139+00:00
285,pilot,B,fiqa_sa-train-000263,fiqa_sa,upstage,solar-pro3,1,success,200,,,159,0,159,3,162,410.01,2.565e-05,2026-07-21T02:56:18.606442+00:00,2026-07-21T02:56:19.016938+00:00
286,pilot,B,fiqa_sa-train-000272,fiqa_sa,upstage,solar-pro3,1,success,200,,,153,0,153,3,156,398.27,2.475e-05,2026-07-21T02:56:19.329596+00:00,2026-07-21T02:56:19.728628+00:00
287,pilot,B,fiqa_sa-train-000274,fiqa_sa,upstage,solar-pro3,1,success,200,,,159,0,159,3,162,394.51,2.565e-05,2026-07-21T02:56:20.041526+00:00,2026-07-21T02:56:20.436093+00:00
288,pilot,B,fiqa_sa-train-000276,fiqa_sa,upstage,solar-pro3,1,success,200,,,156,0,156,3,159,387.74,2.52e-05,2026-07-21T02:56:20.750528+00:00,2026-07-21T02:56:21.137859+00:00
289,pilot,B,fiqa_sa-train-000280,fiqa_sa,upstage,solar-pro3,1,success,200,,,154,0,154,3,157,408.21,2.49e-05,2026-07-21T02:56:21.451812+00:00,2026-07-21T02:56:21.859866+00:00
290,pilot,B,fiqa_sa-train-000282,fiqa_sa,upstage,solar-pro3,1,success,200,,,150,0,150,3,153,402.2,2.43e-05,2026-07-21T02:56:22.173213+00:00,2026-07-21T02:56:22.575267+00:00
291,pilot,B,fiqa_sa-train-000284,fiqa_sa,upstage,solar-pro3,1,success,200,,,151,0,151,3,154,411.03,2.445e-05,2026-07-21T02:56:22.887610+00:00,2026-07-21T02:56:23.298233+00:00
292,pilot,B,fiqa_sa-train-000289,fiqa_sa,upstage,solar-pro3,1,success,200,,,151,0,151,3,154,443.42,2.445e-05,2026-07-21T02:56:23.611990+00:00,2026-07-21T02:56:24.055301+00:00
293,pilot,B,fiqa_sa-train-000291,fiqa_sa,upstage,solar-pro3,1,success,200,,,155,0,155,3,158,398.77,2.505e-05,2026-07-21T02:56:24.368732+00:00,2026-07-21T02:56:24.767488+00:00
294,pilot,B,fiqa_sa-train-000303,fiqa_sa,upstage,solar-pro3,1,success,200,,,153,0,153,3,156,405.1,2.475e-05,2026-07-21T02:56:25.080837+00:00,2026-07-21T02:56:25.486631+00:00
295,pilot,B,fiqa_sa-train-000307,fiqa_sa,upstage,solar-pro3,1,success,200,,,151,0,151,3,154,386.64,2.445e-05,2026-07-21T02:56:25.801054+00:00,2026-07-21T02:56:26.187162+00:00
296,pilot,B,fiqa_sa-train-000310,fiqa_sa,upstage,solar-pro3,1,success,200,,,154,0,154,3,157,408.07,2.49e-05,2026-07-21T02:56:26.500514+00:00,2026-07-21T02:56:26.908307+00:00
297,pilot,B,fiqa_sa-train-000312,fiqa_sa,upstage,solar-pro3,1,success,200,,,148,0,148,3,151,392.68,2.4e-05,2026-07-21T02:56:27.222512+00:00,2026-07-21T02:56:27.615366+00:00
298,pilot,B,fiqa_sa-train-000317,fiqa_sa,upstage,solar-pro3,1,success,200,,,153,0,153,3,156,374.48,2.475e-05,2026-07-21T02:56:27.928705+00:00,2026-07-21T02:56:28.302756+00:00
299,pilot,B,fiqa_sa-train-000318,fiqa_sa,upstage,solar-pro3,1,success,200,,,154,0,154,3,157,374.22,2.49e-05,2026-07-21T02:56:28.617099+00:00,2026-07-21T02:56:28.991032+00:00
300,pilot,B,fiqa_sa-train-000325,fiqa_sa,upstage,solar-pro3,1,success,200,,,155,0,155,3,158,372.72,2.505e-05,2026-07-21T02:56:29.305205+00:00,2026-07-21T02:56:29.677848+00:00
301,pilot,B,fiqa_sa-train-000339,fiqa_sa,upstage,solar-pro3,1,success,200,,,157,0,157,3,160,397.79,2.535e-05,2026-07-21T02:56:29.991218+00:00,2026-07-21T02:56:30.389361+00:00
302,pilot,B,fiqa_sa-train-000342,fiqa_sa,upstage,solar-pro3,1,success,200,,,152,0,152,3,155,392.92,2.46e-05,2026-07-21T02:56:30.702597+00:00,2026-07-21T02:56:31.095371+00:00
303,pilot,B,fiqa_sa-train-000343,fiqa_sa,upstage,solar-pro3,1,success,200,,,152,0,152,3,155,399.53,2.46e-05,2026-07-21T02:56:31.408853+00:00,2026-07-21T02:56:31.808708+00:00
304,pilot,B,fiqa_sa-train-000345,fiqa_sa,upstage,solar-pro3,1,success,200,,,153,0,153,3,156,391.7,2.475e-05,2026-07-21T02:56:32.121778+00:00,2026-07-21T02:56:32.513384+00:00
305,pilot,B,fiqa_sa-train-000351,fiqa_sa,upstage,solar-pro3,1,success,200,,,158,0,158,3,161,389.05,2.55e-05,2026-07-21T02:56:32.828069+00:00,2026-07-21T02:56:33.217379+00:00
306,pilot,B,fiqa_sa-train-000356,fiqa_sa,upstage,solar-pro3,1,success,200,,,176,0,176,3,179,948.24,2.82e-05,2026-07-21T02:56:33.530831+00:00,2026-07-21T02:56:34.478603+00:00
307,pilot,B,fiqa_sa-train-000357,fiqa_sa,upstage,solar-pro3,1,success,200,,,170,0,170,3,173,395.21,2.73e-05,2026-07-21T02:56:34.792707+00:00,2026-07-21T02:56:35.188415+00:00
308,pilot,B,fiqa_sa-train-000367,fiqa_sa,upstage,solar-pro3,1,success,200,,,164,0,164,3,167,938.11,2.64e-05,2026-07-21T02:56:35.502811+00:00,2026-07-21T02:56:36.441039+00:00
309,pilot,B,fiqa_sa-train-000373,fiqa_sa,upstage,solar-pro3,1,success,200,,,169,0,169,3,172,372.9,2.715e-05,2026-07-21T02:56:36.756146+00:00,2026-07-21T02:56:37.129532+00:00
310,pilot,B,fiqa_sa-train-000374,fiqa_sa,upstage,solar-pro3,1,success,200,,,173,0,173,3,176,384.58,2.775e-05,2026-07-21T02:56:37.443172+00:00,2026-07-21T02:56:37.827723+00:00
311,pilot,B,fiqa_sa-train-000386,fiqa_sa,upstage,solar-pro3,1,success,200,,,157,0,157,3,160,373.89,2.535e-05,2026-07-21T02:56:38.141202+00:00,2026-07-21T02:56:38.514969+00:00
312,pilot,B,fiqa_sa-train-000399,fiqa_sa,upstage,solar-pro3,1,success,200,,,191,0,191,3,194,392.99,3.045e-05,2026-07-21T02:56:38.828266+00:00,2026-07-21T02:56:39.221519+00:00
313,pilot,B,fiqa_sa-train-000414,fiqa_sa,upstage,solar-pro3,1,success,200,,,171,0,171,3,174,385.92,2.745e-05,2026-07-21T02:56:39.534762+00:00,2026-07-21T02:56:39.921113+00:00
314,pilot,B,fiqa_sa-train-000419,fiqa_sa,upstage,solar-pro3,1,success,200,,,162,0,162,3,165,393.65,2.61e-05,2026-07-21T02:56:40.235503+00:00,2026-07-21T02:56:40.629786+00:00
315,pilot,B,fiqa_sa-train-000428,fiqa_sa,upstage,solar-pro3,1,success,200,,,171,0,171,3,174,377.22,2.745e-05,2026-07-21T02:56:40.943661+00:00,2026-07-21T02:56:41.321165+00:00
316,pilot,B,fiqa_sa-train-000429,fiqa_sa,upstage,solar-pro3,1,success,200,,,174,0,174,3,177,378.48,2.79e-05,2026-07-21T02:56:41.637459+00:00,2026-07-21T02:56:42.015908+00:00
317,pilot,B,fiqa_sa-train-000436,fiqa_sa,upstage,solar-pro3,1,success,200,,,168,0,168,3,171,395.02,2.7e-05,2026-07-21T02:56:42.328312+00:00,2026-07-21T02:56:42.723358+00:00
318,pilot,B,fiqa_sa-train-000452,fiqa_sa,upstage,solar-pro3,1,success,200,,,172,0,172,3,175,399.71,2.76e-05,2026-07-21T02:56:43.037668+00:00,2026-07-21T02:56:43.437696+00:00
319,pilot,B,fiqa_sa-train-000454,fiqa_sa,upstage,solar-pro3,1,success,200,,,165,0,165,3,168,438.62,2.655e-05,2026-07-21T02:56:43.751340+00:00,2026-07-21T02:56:44.189549+00:00
320,pilot,B,fiqa_sa-train-000458,fiqa_sa,upstage,solar-pro3,1,success,200,,,169,0,169,3,172,405.66,2.715e-05,2026-07-21T02:56:44.504669+00:00,2026-07-21T02:56:44.909667+00:00
321,pilot,B,fiqa_sa-train-000461,fiqa_sa,upstage,solar-pro3,1,success,200,,,156,0,156,3,159,378.8,2.52e-05,2026-07-21T02:56:45.223599+00:00,2026-07-21T02:56:45.602565+00:00
322,pilot,B,fiqa_sa-train-000463,fiqa_sa,upstage,solar-pro3,1,success,200,,,152,0,152,3,155,399.97,2.46e-05,2026-07-21T02:56:45.915730+00:00,2026-07-21T02:56:46.315186+00:00
323,pilot,B,fiqa_sa-train-000464,fiqa_sa,upstage,solar-pro3,1,success,200,,,155,0,155,3,158,408.32,2.505e-05,2026-07-21T02:56:46.628633+00:00,2026-07-21T02:56:47.037056+00:00
324,pilot,B,fiqa_sa-train-000467,fiqa_sa,upstage,solar-pro3,1,success,200,,,181,0,181,3,184,403.75,2.895e-05,2026-07-21T02:56:47.350729+00:00,2026-07-21T02:56:47.754506+00:00
325,pilot,B,fiqa_sa-train-000475,fiqa_sa,upstage,solar-pro3,1,success,200,,,172,0,172,3,175,423.95,2.76e-05,2026-07-21T02:56:48.067957+00:00,2026-07-21T02:56:48.491555+00:00
326,pilot,B,fiqa_sa-train-000477,fiqa_sa,upstage,solar-pro3,1,success,200,,,156,0,156,3,159,395.77,2.52e-05,2026-07-21T02:56:48.805280+00:00,2026-07-21T02:56:49.201432+00:00
327,pilot,B,fiqa_sa-train-000478,fiqa_sa,upstage,solar-pro3,1,success,200,,,174,0,174,3,177,400.97,2.79e-05,2026-07-21T02:56:49.529494+00:00,2026-07-21T02:56:49.930770+00:00
328,pilot,B,fiqa_sa-train-000486,fiqa_sa,upstage,solar-pro3,1,success,200,,,169,0,169,3,172,395.49,2.715e-05,2026-07-21T02:56:50.243654+00:00,2026-07-21T02:56:50.638728+00:00
329,pilot,B,fiqa_sa-train-000495,fiqa_sa,upstage,solar-pro3,1,success,200,,,181,0,181,3,184,383.79,2.895e-05,2026-07-21T02:56:50.952722+00:00,2026-07-21T02:56:51.335879+00:00
330,pilot,B,fiqa_sa-train-000500,fiqa_sa,upstage,solar-pro3,1,success,200,,,150,0,150,3,153,395.55,2.43e-05,2026-07-21T02:56:51.650467+00:00,2026-07-21T02:56:52.046140+00:00
331,pilot,B,fiqa_sa-train-000504,fiqa_sa,upstage,solar-pro3,1,success,200,,,144,0,144,3,147,405.63,2.34e-05,2026-07-21T02:56:52.358944+00:00,2026-07-21T02:56:52.764592+00:00
332,pilot,B,fiqa_sa-train-000506,fiqa_sa,upstage,solar-pro3,1,success,200,,,168,0,168,3,171,393.25,2.7e-05,2026-07-21T02:56:53.078270+00:00,2026-07-21T02:56:53.470892+00:00
333,pilot,B,fiqa_sa-train-000513,fiqa_sa,upstage,solar-pro3,1,success,200,,,144,0,144,3,147,389.25,2.34e-05,2026-07-21T02:56:53.785600+00:00,2026-07-21T02:56:54.175214+00:00
334,pilot,B,fiqa_sa-train-000514,fiqa_sa,upstage,solar-pro3,1,success,200,,,167,0,167,3,170,395.88,2.685e-05,2026-07-21T02:56:54.489381+00:00,2026-07-21T02:56:54.885802+00:00
335,pilot,B,fiqa_sa-train-000515,fiqa_sa,upstage,solar-pro3,1,success,200,,,171,0,171,3,174,404.61,2.745e-05,2026-07-21T02:56:55.199055+00:00,2026-07-21T02:56:55.603694+00:00
336,pilot,B,fiqa_sa-train-000519,fiqa_sa,upstage,solar-pro3,1,success,200,,,171,0,171,3,174,394.04,2.745e-05,2026-07-21T02:56:55.917110+00:00,2026-07-21T02:56:56.311469+00:00
337,pilot,B,fiqa_sa-train-000523,fiqa_sa,upstage,solar-pro3,1,success,200,,,156,0,156,3,159,384.98,2.52e-05,2026-07-21T02:56:56.625754+00:00,2026-07-21T02:56:57.010802+00:00
338,pilot,B,fiqa_sa-train-000526,fiqa_sa,upstage,solar-pro3,1,success,200,,,166,0,166,3,169,381.79,2.67e-05,2026-07-21T02:56:57.324821+00:00,2026-07-21T02:56:57.706989+00:00
339,pilot,B,fiqa_sa-train-000530,fiqa_sa,upstage,solar-pro3,1,success,200,,,149,0,149,3,152,401.73,2.415e-05,2026-07-21T02:56:58.019995+00:00,2026-07-21T02:56:58.421699+00:00
340,pilot,B,fiqa_sa-train-000542,fiqa_sa,upstage,solar-pro3,1,success,200,,,159,0,159,3,162,394.77,2.565e-05,2026-07-21T02:56:58.737359+00:00,2026-07-21T02:56:59.131989+00:00
341,pilot,B,fiqa_sa-train-000552,fiqa_sa,upstage,solar-pro3,1,success,200,,,174,0,174,3,177,392.62,2.79e-05,2026-07-21T02:56:59.445055+00:00,2026-07-21T02:56:59.837401+00:00
342,pilot,B,fiqa_sa-train-000553,fiqa_sa,upstage,solar-pro3,1,success,200,,,152,0,152,3,155,416.05,2.46e-05,2026-07-21T02:57:00.151399+00:00,2026-07-21T02:57:00.567280+00:00
343,pilot,B,fiqa_sa-train-000556,fiqa_sa,upstage,solar-pro3,1,success,200,,,186,0,186,3,189,410.35,2.97e-05,2026-07-21T02:57:00.880240+00:00,2026-07-21T02:57:01.290760+00:00
344,pilot,B,fiqa_sa-train-000574,fiqa_sa,upstage,solar-pro3,1,success,200,,,164,0,164,3,167,393.88,2.64e-05,2026-07-21T02:57:01.604259+00:00,2026-07-21T02:57:01.997868+00:00
345,pilot,B,fiqa_sa-train-000578,fiqa_sa,upstage,solar-pro3,1,success,200,,,156,0,156,3,159,389.56,2.52e-05,2026-07-21T02:57:02.312824+00:00,2026-07-21T02:57:02.702530+00:00
346,pilot,B,fiqa_sa-train-000579,fiqa_sa,upstage,solar-pro3,1,success,200,,,162,0,162,3,165,406.61,2.61e-05,2026-07-21T02:57:03.016942+00:00,2026-07-21T02:57:03.423496+00:00
347,pilot,B,fiqa_sa-train-000593,fiqa_sa,upstage,solar-pro3,1,success,200,,,167,0,167,3,170,399.32,2.685e-05,2026-07-21T02:57:03.737914+00:00,2026-07-21T02:57:04.137051+00:00
348,pilot,B,fiqa_sa-train-000598,fiqa_sa,upstage,solar-pro3,1,success,200,,,172,0,172,3,175,466.29,2.76e-05,2026-07-21T02:57:04.451641+00:00,2026-07-21T02:57:04.917529+00:00
349,pilot,B,fiqa_sa-train-000615,fiqa_sa,upstage,solar-pro3,1,success,200,,,148,0,148,3,151,377.05,2.4e-05,2026-07-21T02:57:05.231034+00:00,2026-07-21T02:57:05.607646+00:00
350,pilot,B,fiqa_sa-train-000634,fiqa_sa,upstage,solar-pro3,1,success,200,,,148,0,148,3,151,400.69,2.4e-05,2026-07-21T02:57:05.922105+00:00,2026-07-21T02:57:06.323532+00:00
351,pilot,B,fiqa_sa-train-000637,fiqa_sa,upstage,solar-pro3,1,success,200,,,167,0,167,3,170,393.97,2.685e-05,2026-07-21T02:57:06.638813+00:00,2026-07-21T02:57:07.032353+00:00
352,pilot,B,fiqa_sa-train-000646,fiqa_sa,upstage,solar-pro3,1,success,200,,,173,0,173,3,176,560.13,2.775e-05,2026-07-21T02:57:07.346351+00:00,2026-07-21T02:57:07.906752+00:00
353,pilot,B,fiqa_sa-train-000648,fiqa_sa,upstage,solar-pro3,1,success,200,,,171,0,171,3,174,386.06,2.745e-05,2026-07-21T02:57:08.221547+00:00,2026-07-21T02:57:08.606931+00:00
354,pilot,B,fiqa_sa-train-000664,fiqa_sa,upstage,solar-pro3,1,success,200,,,164,0,164,3,167,392.28,2.64e-05,2026-07-21T02:57:08.921526+00:00,2026-07-21T02:57:09.314160+00:00
355,pilot,B,fiqa_sa-train-000674,fiqa_sa,upstage,solar-pro3,1,success,200,,,171,0,171,3,174,392.68,2.745e-05,2026-07-21T02:57:09.632536+00:00,2026-07-21T02:57:10.024844+00:00
356,pilot,B,fiqa_sa-train-000683,fiqa_sa,upstage,solar-pro3,1,success,200,,,169,0,169,3,172,400.16,2.715e-05,2026-07-21T02:57:10.339428+00:00,2026-07-21T02:57:10.740721+00:00
357,pilot,B,fiqa_sa-train-000685,fiqa_sa,upstage,solar-pro3,1,success,200,,,152,0,152,3,155,387.32,2.46e-05,2026-07-21T02:57:11.054616+00:00,2026-07-21T02:57:11.442783+00:00
358,pilot,B,fiqa_sa-train-000688,fiqa_sa,upstage,solar-pro3,1,success,200,,,170,0,170,3,173,385.04,2.73e-05,2026-07-21T02:57:11.756243+00:00,2026-07-21T02:57:12.141728+00:00
359,pilot,B,fiqa_sa-train-000691,fiqa_sa,upstage,solar-pro3,1,success,200,,,162,0,162,3,165,402.9,2.61e-05,2026-07-21T02:57:12.455484+00:00,2026-07-21T02:57:12.858513+00:00
360,pilot,B,fiqa_sa-train-000693,fiqa_sa,upstage,solar-pro3,1,success,200,,,187,0,187,3,190,419.14,2.985e-05,2026-07-21T02:57:13.172031+00:00,2026-07-21T02:57:13.590649+00:00
361,pilot,B,fiqa_sa-train-000695,fiqa_sa,upstage,solar-pro3,1,success,200,,,173,0,173,3,176,404.01,2.775e-05,2026-07-21T02:57:13.904649+00:00,2026-07-21T02:57:14.308855+00:00
362,pilot,B,fiqa_sa-train-000705,fiqa_sa,upstage,solar-pro3,1,success,200,,,172,0,172,3,175,389.82,2.76e-05,2026-07-21T02:57:14.622542+00:00,2026-07-21T02:57:15.013020+00:00
363,pilot,B,fiqa_sa-train-000707,fiqa_sa,upstage,solar-pro3,1,success,200,,,151,0,151,3,154,404.58,2.445e-05,2026-07-21T02:57:15.325968+00:00,2026-07-21T02:57:15.730570+00:00
364,pilot,B,fiqa_sa-train-000714,fiqa_sa,upstage,solar-pro3,1,success,200,,,148,0,148,3,151,386.41,2.4e-05,2026-07-21T02:57:16.044247+00:00,2026-07-21T02:57:16.430796+00:00
365,pilot,B,fiqa_sa-train-000727,fiqa_sa,upstage,solar-pro3,1,success,200,,,162,0,162,3,165,369.75,2.61e-05,2026-07-21T02:57:16.744110+00:00,2026-07-21T02:57:17.113570+00:00
366,pilot,B,fiqa_sa-train-000735,fiqa_sa,upstage,solar-pro3,1,success,200,,,153,0,153,3,156,371.6,2.475e-05,2026-07-21T02:57:17.427768+00:00,2026-07-21T02:57:17.799511+00:00
367,pilot,B,fiqa_sa-train-000744,fiqa_sa,upstage,solar-pro3,1,success,200,,,161,0,161,3,164,372.83,2.595e-05,2026-07-21T02:57:18.140707+00:00,2026-07-21T02:57:18.513245+00:00
368,pilot,B,fiqa_sa-train-000751,fiqa_sa,upstage,solar-pro3,1,success,200,,,187,0,187,3,190,393.36,2.985e-05,2026-07-21T02:57:18.828245+00:00,2026-07-21T02:57:19.221376+00:00
369,pilot,B,fiqa_sa-train-000752,fiqa_sa,upstage,solar-pro3,1,success,200,,,160,0,160,3,163,405.46,2.58e-05,2026-07-21T02:57:19.534639+00:00,2026-07-21T02:57:19.940420+00:00
370,pilot,B,fiqa_sa-train-000761,fiqa_sa,upstage,solar-pro3,1,success,200,,,155,0,155,3,158,389.08,2.505e-05,2026-07-21T02:57:20.255764+00:00,2026-07-21T02:57:20.645413+00:00
371,pilot,B,fiqa_sa-train-000768,fiqa_sa,upstage,solar-pro3,1,success,200,,,163,0,163,3,166,405.65,2.625e-05,2026-07-21T02:57:20.959338+00:00,2026-07-21T02:57:21.364959+00:00
372,pilot,B,fiqa_sa-train-000769,fiqa_sa,upstage,solar-pro3,1,success,200,,,160,0,160,3,163,387.38,2.58e-05,2026-07-21T02:57:21.679026+00:00,2026-07-21T02:57:22.066459+00:00
373,pilot,B,fiqa_sa-train-000781,fiqa_sa,upstage,solar-pro3,1,success,200,,,170,0,170,3,173,414.96,2.73e-05,2026-07-21T02:57:22.380468+00:00,2026-07-21T02:57:22.796164+00:00
374,pilot,B,fiqa_sa-train-000783,fiqa_sa,upstage,solar-pro3,1,success,200,,,171,0,171,3,174,387.89,2.745e-05,2026-07-21T02:57:23.110291+00:00,2026-07-21T02:57:23.498426+00:00
375,pilot,B,fiqa_sa-train-000787,fiqa_sa,upstage,solar-pro3,1,success,200,,,162,0,162,3,165,396.41,2.61e-05,2026-07-21T02:57:23.811782+00:00,2026-07-21T02:57:24.208476+00:00
376,pilot,B,fiqa_sa-train-000791,fiqa_sa,upstage,solar-pro3,1,success,200,,,160,0,160,3,163,408.61,2.58e-05,2026-07-21T02:57:24.523214+00:00,2026-07-21T02:57:24.931242+00:00
377,pilot,B,fiqa_sa-train-000799,fiqa_sa,upstage,solar-pro3,1,success,200,,,153,0,153,3,156,404.64,2.475e-05,2026-07-21T02:57:25.245328+00:00,2026-07-21T02:57:25.649769+00:00
378,pilot,B,fiqa_sa-train-000804,fiqa_sa,upstage,solar-pro3,1,success,200,,,174,0,174,3,177,411.45,2.79e-05,2026-07-21T02:57:25.964252+00:00,2026-07-21T02:57:26.375827+00:00
379,pilot,B,fiqa_sa-train-000806,fiqa_sa,upstage,solar-pro3,1,success,200,,,179,0,179,3,182,970.99,2.865e-05,2026-07-21T02:57:26.689950+00:00,2026-07-21T02:57:27.660736+00:00
380,pilot,B,fiqa_sa-train-000811,fiqa_sa,upstage,solar-pro3,1,success,200,,,179,0,179,3,182,392.05,2.865e-05,2026-07-21T02:57:27.974419+00:00,2026-07-21T02:57:28.367060+00:00
381,pilot,B,fiqa_sa-valid-000003,fiqa_sa,upstage,solar-pro3,1,success,200,,,147,0,147,3,150,412.24,2.385e-05,2026-07-21T02:57:28.680859+00:00,2026-07-21T02:57:29.092633+00:00
382,pilot,B,fiqa_sa-valid-000007,fiqa_sa,upstage,solar-pro3,1,success,200,,,148,0,148,3,151,393.26,2.4e-05,2026-07-21T02:57:29.407197+00:00,2026-07-21T02:57:29.800011+00:00
383,pilot,B,fiqa_sa-valid-000008,fiqa_sa,upstage,solar-pro3,1,success,200,,,157,0,157,3,160,391.29,2.535e-05,2026-07-21T02:57:30.113973+00:00,2026-07-21T02:57:30.505550+00:00
384,pilot,B,fiqa_sa-valid-000013,fiqa_sa,upstage,solar-pro3,1,success,200,,,149,0,149,3,152,387.88,2.415e-05,2026-07-21T02:57:30.821036+00:00,2026-07-21T02:57:31.209076+00:00
385,pilot,B,fiqa_sa-valid-000015,fiqa_sa,upstage,solar-pro3,1,success,200,,,153,0,153,3,156,377.66,2.475e-05,2026-07-21T02:57:31.523054+00:00,2026-07-21T02:57:31.900505+00:00
386,pilot,B,fiqa_sa-valid-000018,fiqa_sa,upstage,solar-pro3,1,success,200,,,157,0,157,3,160,387.69,2.535e-05,2026-07-21T02:57:32.213839+00:00,2026-07-21T02:57:32.600974+00:00
387,pilot,B,fiqa_sa-valid-000027,fiqa_sa,upstage,solar-pro3,1,success,200,,,153,0,153,3,156,389.11,2.475e-05,2026-07-21T02:57:32.915958+00:00,2026-07-21T02:57:33.305296+00:00
388,pilot,B,fiqa_sa-valid-000028,fiqa_sa,upstage,solar-pro3,1,success,200,,,151,0,151,3,154,388.32,2.445e-05,2026-07-21T02:57:33.619510+00:00,2026-07-21T02:57:34.007300+00:00
389,pilot,B,fiqa_sa-valid-000029,fiqa_sa,upstage,solar-pro3,1,success,200,,,151,0,151,3,154,391.66,2.445e-05,2026-07-21T02:57:34.321049+00:00,2026-07-21T02:57:34.712791+00:00
390,pilot,B,fiqa_sa-valid-000041,fiqa_sa,upstage,solar-pro3,1,success,200,,,150,0,150,3,153,395.68,2.43e-05,2026-07-21T02:57:35.027925+00:00,2026-07-21T02:57:35.423628+00:00
391,pilot,B,fiqa_sa-valid-000047,fiqa_sa,upstage,solar-pro3,1,success,200,,,161,0,161,3,164,383.38,2.595e-05,2026-07-21T02:57:35.736810+00:00,2026-07-21T02:57:36.119992+00:00
392,pilot,B,fiqa_sa-valid-000051,fiqa_sa,upstage,solar-pro3,1,success,200,,,169,0,169,3,172,926.15,2.715e-05,2026-07-21T02:57:36.433929+00:00,2026-07-21T02:57:37.360235+00:00
393,pilot,B,fiqa_sa-valid-000054,fiqa_sa,upstage,solar-pro3,1,success,200,,,177,0,177,3,180,400.61,2.835e-05,2026-07-21T02:57:37.674935+00:00,2026-07-21T02:57:38.075405+00:00
394,pilot,B,fiqa_sa-valid-000064,fiqa_sa,upstage,solar-pro3,1,success,200,,,202,0,202,3,205,381.15,3.21e-05,2026-07-21T02:57:38.388721+00:00,2026-07-21T02:57:38.769861+00:00
395,pilot,B,fiqa_sa-valid-000066,fiqa_sa,upstage,solar-pro3,1,success,200,,,177,0,177,3,180,388.18,2.835e-05,2026-07-21T02:57:39.083467+00:00,2026-07-21T02:57:39.471956+00:00
396,pilot,B,fiqa_sa-valid-000074,fiqa_sa,upstage,solar-pro3,1,success,200,,,154,0,154,3,157,404.29,2.49e-05,2026-07-21T02:57:39.785203+00:00,2026-07-21T02:57:40.189368+00:00
