request_number,scope,variant,sample_id,dataset,provider,model,attempt,status,http_status,error_type,error_message,input_tokens,cache_hit_input_tokens,cache_miss_input_tokens,output_tokens,total_tokens,latency_ms,estimated_cost_usd,requested_at_utc,completed_at_utc
655,pilot,A,financial_mmlu_ko-test-000126,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,156,0,156,3,159,946.63,2.52e-05,2026-07-21T02:47:39.080892+00:00,2026-07-21T02:47:40.026966+00:00
656,pilot,A,financial_mmlu_ko-test-000128,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,212,0,212,3,215,399.89,3.36e-05,2026-07-21T02:47:40.343442+00:00,2026-07-21T02:47:40.743015+00:00
657,pilot,A,financial_mmlu_ko-test-000130,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,172,0,172,3,175,392.33,2.76e-05,2026-07-21T02:47:41.059220+00:00,2026-07-21T02:47:41.452209+00:00
658,pilot,A,financial_mmlu_ko-test-000131,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,203,0,203,3,206,405.36,3.225e-05,2026-07-21T02:47:41.768374+00:00,2026-07-21T02:47:42.173377+00:00
659,pilot,A,financial_mmlu_ko-test-000134,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,201,0,201,3,204,395.33,3.195e-05,2026-07-21T02:47:42.489950+00:00,2026-07-21T02:47:42.884698+00:00
660,pilot,A,financial_mmlu_ko-test-000136,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,195,0,195,3,198,407.9,3.105e-05,2026-07-21T02:47:43.201393+00:00,2026-07-21T02:47:43.609857+00:00
661,pilot,A,financial_mmlu_ko-test-000138,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,181,0,181,3,184,394.13,2.895e-05,2026-07-21T02:47:43.926962+00:00,2026-07-21T02:47:44.320901+00:00
662,pilot,A,financial_mmlu_ko-test-000141,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,182,0,182,3,185,389.84,2.91e-05,2026-07-21T02:47:44.637050+00:00,2026-07-21T02:47:45.027750+00:00
663,pilot,A,financial_mmlu_ko-test-000143,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,183,0,183,3,186,1299.41,2.925e-05,2026-07-21T02:47:45.343221+00:00,2026-07-21T02:47:46.643033+00:00
664,pilot,A,financial_mmlu_ko-test-000145,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,180,0,180,3,183,960.05,2.88e-05,2026-07-21T02:47:46.960904+00:00,2026-07-21T02:47:47.920989+00:00
665,pilot,A,financial_mmlu_ko-test-000147,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,216,0,216,3,219,401.1,3.42e-05,2026-07-21T02:47:48.238558+00:00,2026-07-21T02:47:48.639346+00:00
666,pilot,A,financial_mmlu_ko-test-000151,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,151,0,151,3,154,393.75,2.445e-05,2026-07-21T02:47:48.959110+00:00,2026-07-21T02:47:49.352281+00:00
667,pilot,A,financial_mmlu_ko-test-000152,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,199,0,199,3,202,391.96,3.165e-05,2026-07-21T02:47:49.667667+00:00,2026-07-21T02:47:50.059530+00:00
668,pilot,A,financial_mmlu_ko-test-000153,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,203,0,203,3,206,387.04,3.225e-05,2026-07-21T02:47:50.376591+00:00,2026-07-21T02:47:50.763333+00:00
669,pilot,A,financial_mmlu_ko-test-000156,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,224,0,224,3,227,393.89,3.54e-05,2026-07-21T02:47:51.079172+00:00,2026-07-21T02:47:51.472993+00:00
670,pilot,A,financial_mmlu_ko-test-000158,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,203,0,203,3,206,399.6,3.225e-05,2026-07-21T02:47:51.790204+00:00,2026-07-21T02:47:52.190249+00:00
671,pilot,A,financial_mmlu_ko-test-000160,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,187,0,187,3,190,407.89,2.985e-05,2026-07-21T02:47:52.505772+00:00,2026-07-21T02:47:52.913289+00:00
672,pilot,A,financial_mmlu_ko-test-000161,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,182,0,182,3,185,387.02,2.91e-05,2026-07-21T02:47:53.229090+00:00,2026-07-21T02:47:53.615711+00:00
673,pilot,A,financial_mmlu_ko-test-000162,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,201,0,201,3,204,394.19,3.195e-05,2026-07-21T02:47:53.932431+00:00,2026-07-21T02:47:54.326795+00:00
674,pilot,A,financial_mmlu_ko-test-000164,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,223,0,223,3,226,407.92,3.525e-05,2026-07-21T02:47:54.676460+00:00,2026-07-21T02:47:55.084101+00:00
675,pilot,A,financial_mmlu_ko-test-000167,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,177,0,177,3,180,422.97,2.835e-05,2026-07-21T02:47:55.402934+00:00,2026-07-21T02:47:55.825230+00:00
676,pilot,A,financial_mmlu_ko-test-000169,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,196,0,196,3,199,965.96,3.12e-05,2026-07-21T02:47:56.140038+00:00,2026-07-21T02:47:57.105759+00:00
677,pilot,A,financial_mmlu_ko-test-000172,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,229,0,229,3,232,557.43,3.615e-05,2026-07-21T02:47:57.424699+00:00,2026-07-21T02:47:57.981434+00:00
678,pilot,A,financial_mmlu_ko-test-000173,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,234,0,234,3,237,924.55,3.69e-05,2026-07-21T02:47:58.297837+00:00,2026-07-21T02:47:59.222723+00:00
679,pilot,A,financial_mmlu_ko-test-000175,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,183,0,183,3,186,393.19,2.925e-05,2026-07-21T02:47:59.537990+00:00,2026-07-21T02:47:59.931400+00:00
680,pilot,A,financial_mmlu_ko-test-000177,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,226,0,226,3,229,413.89,3.57e-05,2026-07-21T02:48:00.250198+00:00,2026-07-21T02:48:00.663904+00:00
681,pilot,A,financial_mmlu_ko-test-000181,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,226,0,226,3,229,402.74,3.57e-05,2026-07-21T02:48:00.981504+00:00,2026-07-21T02:48:01.384634+00:00
682,pilot,A,financial_mmlu_ko-test-000182,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,182,0,182,3,185,393.35,2.91e-05,2026-07-21T02:48:01.699778+00:00,2026-07-21T02:48:02.093152+00:00
683,pilot,A,financial_mmlu_ko-test-000188,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,167,0,167,3,170,400.59,2.685e-05,2026-07-21T02:48:02.543162+00:00,2026-07-21T02:48:02.943672+00:00
684,pilot,A,financial_mmlu_ko-test-000192,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,187,0,187,3,190,405.43,2.985e-05,2026-07-21T02:48:03.260122+00:00,2026-07-21T02:48:03.666071+00:00
685,pilot,A,financial_mmlu_ko-test-000193,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,207,0,207,3,210,943.62,3.285e-05,2026-07-21T02:48:03.981657+00:00,2026-07-21T02:48:04.925081+00:00
686,pilot,A,financial_mmlu_ko-test-000194,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,197,0,197,3,200,390.87,3.135e-05,2026-07-21T02:48:05.242048+00:00,2026-07-21T02:48:05.632870+00:00
687,pilot,A,financial_mmlu_ko-test-000197,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,220,0,220,3,223,402.7,3.48e-05,2026-07-21T02:48:05.949347+00:00,2026-07-21T02:48:06.352808+00:00
688,pilot,A,financial_mmlu_ko-test-000200,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,195,0,195,3,198,389.66,3.105e-05,2026-07-21T02:48:06.668289+00:00,2026-07-21T02:48:07.058528+00:00
689,pilot,A,financial_mmlu_ko-test-000203,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,179,0,179,3,182,399.79,2.865e-05,2026-07-21T02:48:07.374591+00:00,2026-07-21T02:48:07.774280+00:00
690,pilot,A,financial_mmlu_ko-test-000210,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,196,0,196,3,199,401.95,3.12e-05,2026-07-21T02:48:08.091265+00:00,2026-07-21T02:48:08.493165+00:00
691,pilot,A,financial_mmlu_ko-test-000214,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,207,0,207,3,210,937.19,3.285e-05,2026-07-21T02:48:08.808735+00:00,2026-07-21T02:48:09.746406+00:00
692,pilot,A,financial_mmlu_ko-test-000216,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,200,0,200,3,203,490.13,3.18e-05,2026-07-21T02:48:10.062343+00:00,2026-07-21T02:48:10.552659+00:00
693,pilot,A,financial_mmlu_ko-test-000219,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,198,0,198,3,201,411.29,3.15e-05,2026-07-21T02:48:10.867813+00:00,2026-07-21T02:48:11.279282+00:00
694,pilot,A,financial_mmlu_ko-test-000221,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,156,0,156,3,159,380.15,2.52e-05,2026-07-21T02:48:11.597866+00:00,2026-07-21T02:48:11.978284+00:00
695,pilot,A,financial_mmlu_ko-test-000223,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,210,0,210,3,213,413.09,3.33e-05,2026-07-21T02:48:12.294118+00:00,2026-07-21T02:48:12.707673+00:00
696,pilot,A,financial_mmlu_ko-test-000224,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,195,0,195,3,198,389.16,3.105e-05,2026-07-21T02:48:13.024261+00:00,2026-07-21T02:48:13.413829+00:00
697,pilot,A,financial_mmlu_ko-test-000225,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,184,0,184,3,187,418.07,2.94e-05,2026-07-21T02:48:13.728110+00:00,2026-07-21T02:48:14.146445+00:00
698,pilot,A,financial_mmlu_ko-test-000227,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,172,0,172,3,175,387.89,2.76e-05,2026-07-21T02:48:14.461169+00:00,2026-07-21T02:48:14.849213+00:00
699,pilot,A,financial_mmlu_ko-test-000229,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,197,0,197,3,200,405.58,3.135e-05,2026-07-21T02:48:15.165449+00:00,2026-07-21T02:48:15.570203+00:00
700,pilot,A,financial_mmlu_ko-test-000230,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,193,0,193,3,196,413.36,3.075e-05,2026-07-21T02:48:15.888372+00:00,2026-07-21T02:48:16.301240+00:00
701,pilot,A,financial_mmlu_ko-test-000234,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,212,0,212,3,215,401.75,3.36e-05,2026-07-21T02:48:16.617959+00:00,2026-07-21T02:48:17.020171+00:00
702,pilot,A,financial_mmlu_ko-test-000235,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,221,0,221,3,224,408.13,3.495e-05,2026-07-21T02:48:17.337202+00:00,2026-07-21T02:48:17.744518+00:00
703,pilot,A,financial_mmlu_ko-test-000236,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,200,0,200,3,203,394.46,3.18e-05,2026-07-21T02:48:18.062014+00:00,2026-07-21T02:48:18.455914+00:00
704,pilot,A,financial_mmlu_ko-test-000237,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,201,0,201,3,204,402.63,3.195e-05,2026-07-21T02:48:18.773522+00:00,2026-07-21T02:48:19.176685+00:00
705,pilot,A,financial_mmlu_ko-test-000241,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,146,0,146,3,149,396.35,2.37e-05,2026-07-21T02:48:19.492649+00:00,2026-07-21T02:48:19.889488+00:00
706,pilot,A,financial_mmlu_ko-test-000242,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,181,0,181,3,184,415.86,2.895e-05,2026-07-21T02:48:20.205377+00:00,2026-07-21T02:48:20.620850+00:00
707,pilot,A,financial_mmlu_ko-test-000243,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,202,0,202,3,205,403.56,3.21e-05,2026-07-21T02:48:20.936718+00:00,2026-07-21T02:48:21.340600+00:00
708,pilot,A,financial_mmlu_ko-test-000244,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,208,0,208,3,211,410.46,3.3e-05,2026-07-21T02:48:21.667494+00:00,2026-07-21T02:48:22.077669+00:00
709,pilot,A,financial_mmlu_ko-test-000245,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,195,0,195,3,198,391.87,3.105e-05,2026-07-21T02:48:22.393582+00:00,2026-07-21T02:48:22.785615+00:00
710,pilot,A,financial_mmlu_ko-test-000246,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,194,0,194,3,197,987.7,3.09e-05,2026-07-21T02:48:23.103138+00:00,2026-07-21T02:48:24.089989+00:00
711,pilot,A,financial_mmlu_ko-test-000247,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,214,0,214,3,217,415.34,3.39e-05,2026-07-21T02:48:24.407398+00:00,2026-07-21T02:48:24.823187+00:00
712,pilot,A,financial_mmlu_ko-test-000249,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,153,0,153,3,156,371.9,2.475e-05,2026-07-21T02:48:25.139119+00:00,2026-07-21T02:48:25.510768+00:00
713,pilot,A,financial_mmlu_ko-test-000252,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,202,0,202,3,205,415.47,3.21e-05,2026-07-21T02:48:25.825563+00:00,2026-07-21T02:48:26.240744+00:00
714,pilot,A,financial_mmlu_ko-test-000253,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,201,0,201,3,204,408.0,3.195e-05,2026-07-21T02:48:26.558893+00:00,2026-07-21T02:48:26.967806+00:00
715,pilot,A,financial_mmlu_ko-test-000257,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,212,0,212,3,215,395.65,3.36e-05,2026-07-21T02:48:27.302621+00:00,2026-07-21T02:48:27.698280+00:00
716,pilot,A,financial_mmlu_ko-test-000259,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,207,0,207,3,210,390.07,3.285e-05,2026-07-21T02:48:28.014036+00:00,2026-07-21T02:48:28.403901+00:00
717,pilot,A,financial_mmlu_ko-test-000260,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,172,0,172,3,175,396.9,2.76e-05,2026-07-21T02:48:28.721338+00:00,2026-07-21T02:48:29.118403+00:00
718,pilot,A,financial_mmlu_ko-test-000262,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,181,0,181,3,184,385.27,2.895e-05,2026-07-21T02:48:29.434820+00:00,2026-07-21T02:48:29.820189+00:00
719,pilot,A,financial_mmlu_ko-test-000264,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,172,0,172,3,175,398.89,2.76e-05,2026-07-21T02:48:30.154470+00:00,2026-07-21T02:48:30.553308+00:00
720,pilot,A,financial_mmlu_ko-test-000268,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,205,0,205,3,208,402.21,3.255e-05,2026-07-21T02:48:30.869452+00:00,2026-07-21T02:48:31.272584+00:00
721,pilot,A,financial_mmlu_ko-test-000270,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,201,0,201,3,204,393.58,3.195e-05,2026-07-21T02:48:31.587642+00:00,2026-07-21T02:48:31.981754+00:00
722,pilot,A,financial_mmlu_ko-test-000271,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,187,0,187,3,190,384.15,2.985e-05,2026-07-21T02:48:32.298503+00:00,2026-07-21T02:48:32.682708+00:00
723,pilot,A,financial_mmlu_ko-test-000273,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,181,0,181,3,184,518.69,2.895e-05,2026-07-21T02:48:33.007456+00:00,2026-07-21T02:48:33.525315+00:00
724,pilot,A,financial_mmlu_ko-test-000274,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,212,0,212,3,215,395.61,3.36e-05,2026-07-21T02:48:33.842130+00:00,2026-07-21T02:48:34.237906+00:00
725,pilot,A,financial_mmlu_ko-test-000275,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,178,0,178,3,181,399.05,2.85e-05,2026-07-21T02:48:34.555066+00:00,2026-07-21T02:48:34.953759+00:00
726,pilot,A,financial_mmlu_ko-test-000279,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,164,0,164,3,167,465.58,2.64e-05,2026-07-21T02:48:35.271401+00:00,2026-07-21T02:48:35.737663+00:00
727,pilot,A,financial_mmlu_ko-test-000281,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,201,0,201,3,204,404.68,3.195e-05,2026-07-21T02:48:36.058556+00:00,2026-07-21T02:48:36.462843+00:00
728,pilot,A,financial_mmlu_ko-test-000282,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,241,0,241,3,244,412.86,3.795e-05,2026-07-21T02:48:36.779447+00:00,2026-07-21T02:48:37.192256+00:00
729,pilot,A,financial_mmlu_ko-test-000283,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,202,0,202,3,205,416.12,3.21e-05,2026-07-21T02:48:37.511261+00:00,2026-07-21T02:48:37.928047+00:00
730,pilot,A,financial_mmlu_ko-test-000284,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,202,0,202,3,205,955.07,3.21e-05,2026-07-21T02:48:38.245250+00:00,2026-07-21T02:48:39.200134+00:00
731,pilot,A,financial_mmlu_ko-test-000285,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,180,0,180,3,183,384.35,2.88e-05,2026-07-21T02:48:39.517842+00:00,2026-07-21T02:48:39.901830+00:00
732,pilot,A,financial_mmlu_ko-test-000288,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,185,0,185,3,188,400.88,2.955e-05,2026-07-21T02:48:40.216807+00:00,2026-07-21T02:48:40.617636+00:00
733,pilot,A,financial_mmlu_ko-test-000291,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,161,0,161,3,164,385.76,2.595e-05,2026-07-21T02:48:40.933313+00:00,2026-07-21T02:48:41.318999+00:00
734,pilot,A,financial_mmlu_ko-test-000293,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,167,0,167,3,170,380.63,2.685e-05,2026-07-21T02:48:41.637023+00:00,2026-07-21T02:48:42.017499+00:00
735,pilot,A,financial_mmlu_ko-test-000301,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,202,0,202,3,205,957.93,3.21e-05,2026-07-21T02:48:42.334160+00:00,2026-07-21T02:48:43.292344+00:00
736,pilot,A,financial_mmlu_ko-test-000302,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,161,0,161,3,164,950.0,2.595e-05,2026-07-21T02:48:43.607680+00:00,2026-07-21T02:48:44.557684+00:00
737,pilot,A,financial_mmlu_ko-test-000309,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,203,0,203,3,206,384.63,3.225e-05,2026-07-21T02:48:44.873745+00:00,2026-07-21T02:48:45.258502+00:00
738,pilot,A,financial_mmlu_ko-test-000310,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,224,0,224,3,227,391.96,3.54e-05,2026-07-21T02:48:45.576812+00:00,2026-07-21T02:48:45.968249+00:00
739,pilot,A,financial_mmlu_ko-test-000312,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,157,0,157,3,160,393.85,2.535e-05,2026-07-21T02:48:46.284882+00:00,2026-07-21T02:48:46.678866+00:00
740,pilot,A,financial_mmlu_ko-test-000313,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,193,0,193,3,196,409.28,3.075e-05,2026-07-21T02:48:46.996368+00:00,2026-07-21T02:48:47.405598+00:00
741,pilot,A,financial_mmlu_ko-test-000316,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,186,0,186,3,189,390.05,2.97e-05,2026-07-21T02:48:47.826417+00:00,2026-07-21T02:48:48.216206+00:00
742,pilot,A,financial_mmlu_ko-test-000319,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,180,0,180,3,183,403.14,2.88e-05,2026-07-21T02:48:48.533499+00:00,2026-07-21T02:48:48.936447+00:00
743,pilot,A,financial_mmlu_ko-test-000320,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,189,0,189,3,192,393.35,3.015e-05,2026-07-21T02:48:49.263412+00:00,2026-07-21T02:48:49.657729+00:00
744,pilot,A,financial_mmlu_ko-test-000322,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,187,0,187,3,190,403.42,2.985e-05,2026-07-21T02:48:49.972396+00:00,2026-07-21T02:48:50.376067+00:00
745,pilot,A,financial_mmlu_ko-test-000323,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,174,0,174,3,177,396.41,2.79e-05,2026-07-21T02:48:50.693327+00:00,2026-07-21T02:48:51.089645+00:00
746,pilot,A,financial_mmlu_ko-test-000325,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,224,0,224,3,227,402.59,3.54e-05,2026-07-21T02:48:51.406261+00:00,2026-07-21T02:48:51.809019+00:00
747,pilot,A,financial_mmlu_ko-test-000326,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,201,0,201,3,204,406.37,3.195e-05,2026-07-21T02:48:52.125393+00:00,2026-07-21T02:48:52.531534+00:00
748,pilot,A,financial_mmlu_ko-test-000331,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,176,0,176,3,179,406.07,2.82e-05,2026-07-21T02:48:52.850421+00:00,2026-07-21T02:48:53.256643+00:00
749,pilot,A,financial_mmlu_ko-test-000332,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,171,0,171,3,174,962.0,2.745e-05,2026-07-21T02:48:53.571851+00:00,2026-07-21T02:48:54.534252+00:00
750,pilot,A,financial_mmlu_ko-test-000334,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,155,0,155,3,158,394.76,2.505e-05,2026-07-21T02:48:54.850696+00:00,2026-07-21T02:48:55.244924+00:00
751,pilot,A,financial_mmlu_ko-test-000336,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,188,0,188,3,191,422.13,3e-05,2026-07-21T02:48:55.563333+00:00,2026-07-21T02:48:55.985713+00:00
752,pilot,A,financial_mmlu_ko-test-000339,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,176,0,176,3,179,390.86,2.82e-05,2026-07-21T02:48:56.302290+00:00,2026-07-21T02:48:56.692753+00:00
753,pilot,A,financial_mmlu_ko-test-000348,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,203,0,203,3,206,400.15,3.225e-05,2026-07-21T02:48:57.008970+00:00,2026-07-21T02:48:57.409460+00:00
754,pilot,A,financial_mmlu_ko-test-000353,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,181,0,181,3,184,396.37,2.895e-05,2026-07-21T02:48:57.727466+00:00,2026-07-21T02:48:58.124485+00:00
755,pilot,A,financial_mmlu_ko-test-000354,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,179,0,179,3,182,396.8,2.865e-05,2026-07-21T02:48:58.440404+00:00,2026-07-21T02:48:58.837525+00:00
756,pilot,A,financial_mmlu_ko-test-000356,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,192,0,192,3,195,391.96,3.06e-05,2026-07-21T02:48:59.154345+00:00,2026-07-21T02:48:59.545873+00:00
757,pilot,A,financial_mmlu_ko-test-000357,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,217,0,217,3,220,942.76,3.435e-05,2026-07-21T02:48:59.864866+00:00,2026-07-21T02:49:00.807164+00:00
758,pilot,A,financial_mmlu_ko-test-000358,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,190,0,190,3,193,421.28,3.03e-05,2026-07-21T02:49:01.126062+00:00,2026-07-21T02:49:01.547433+00:00
759,pilot,A,financial_mmlu_ko-test-000362,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,172,0,172,3,175,408.22,2.76e-05,2026-07-21T02:49:01.865522+00:00,2026-07-21T02:49:02.274113+00:00
760,pilot,A,financial_mmlu_ko-test-000368,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,157,0,157,3,160,408.0,2.535e-05,2026-07-21T02:49:02.614206+00:00,2026-07-21T02:49:03.022310+00:00
761,pilot,A,financial_mmlu_ko-test-000369,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,232,0,232,3,235,399.49,3.66e-05,2026-07-21T02:49:03.345300+00:00,2026-07-21T02:49:03.744491+00:00
762,pilot,A,financial_mmlu_ko-test-000370,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,190,0,190,3,193,391.1,3.03e-05,2026-07-21T02:49:04.061225+00:00,2026-07-21T02:49:04.452500+00:00
763,pilot,A,financial_mmlu_ko-test-000371,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,155,0,155,3,158,398.55,2.505e-05,2026-07-21T02:49:04.769164+00:00,2026-07-21T02:49:05.167901+00:00
764,pilot,A,financial_mmlu_ko-test-000372,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,216,0,216,3,219,397.96,3.42e-05,2026-07-21T02:49:05.488320+00:00,2026-07-21T02:49:05.886365+00:00
765,pilot,A,financial_mmlu_ko-test-000373,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,213,0,213,3,216,409.08,3.375e-05,2026-07-21T02:49:06.202945+00:00,2026-07-21T02:49:06.612138+00:00
766,pilot,A,financial_mmlu_ko-test-000374,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,197,0,197,3,200,404.3,3.135e-05,2026-07-21T02:49:06.933096+00:00,2026-07-21T02:49:07.336861+00:00
767,pilot,A,financial_mmlu_ko-test-000380,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,158,0,158,3,161,394.57,2.55e-05,2026-07-21T02:49:07.653806+00:00,2026-07-21T02:49:08.048611+00:00
768,pilot,A,financial_mmlu_ko-test-000385,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,246,0,246,3,249,397.84,3.87e-05,2026-07-21T02:49:08.364422+00:00,2026-07-21T02:49:08.762066+00:00
769,pilot,A,financial_mmlu_ko-test-000387,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,194,0,194,3,197,395.46,3.09e-05,2026-07-21T02:49:09.078463+00:00,2026-07-21T02:49:09.473321+00:00
770,pilot,A,financial_mmlu_ko-test-000388,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,208,0,208,3,211,402.23,3.3e-05,2026-07-21T02:49:09.789773+00:00,2026-07-21T02:49:10.191359+00:00
771,pilot,A,financial_mmlu_ko-test-000390,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,201,0,201,3,204,399.41,3.195e-05,2026-07-21T02:49:10.509397+00:00,2026-07-21T02:49:10.909149+00:00
772,pilot,A,financial_mmlu_ko-test-000391,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,184,0,184,3,187,395.28,2.94e-05,2026-07-21T02:49:11.228521+00:00,2026-07-21T02:49:11.623782+00:00
773,pilot,A,financial_mmlu_ko-test-000392,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,188,0,188,3,191,408.98,3e-05,2026-07-21T02:49:11.939893+00:00,2026-07-21T02:49:12.348408+00:00
774,pilot,A,financial_mmlu_ko-test-000394,financial_mmlu_ko,upstage,solar-pro3,1,success,200,,,224,0,224,3,227,405.65,3.54e-05,2026-07-21T02:49:12.666160+00:00,2026-07-21T02:49:13.071794+00:00
